日期,消耗渠道,物品名称,角色数,天玉消耗额,付费区间
3/5/2025,商城购买,485430,1,576,中R
3/5/2025,商城购买,485639,3,540,中R
3/5/2025,商城购买,485496,4,512,平民
3/5/2025,商城购买,一小箱云币,2,500,中R
3/5/2025,商城购买,980185,1,500,中R
3/5/2025,7003,7003,2,480,平民
3/5/2025,商城购买,炼魂符,4,450,小R
3/5/2025,商城购买,485438,1,450,平民
3/5/2025,商城购买,485559,2,440,大R
3/5/2025,商城购买,485441,1,435,中R
3/5/2025,商城购买,485532,4,404,平民
3/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,3,400,平民
3/5/2025,月度时装抽奖,2026,3,392,小R
3/5/2025,商城购买,485638,2,390,大R
3/5/2025,商城购买,485436,1,388,平民
3/5/2025,商城购买,485559,1,380,中R
3/5/2025,商城购买,485301,1,368,小R
3/5/2025,直接通过代扣购买商城道具,485301,1,368,小R
3/5/2025,商城购买,485555,1,354,大R
3/5/2025,乐游点礼,7019,2,350,小R
3/5/2025,6252,8,11,330,土豪
3/5/2025,商城购买,485421,4,320,大R
3/5/2025,商城购买,485421,4,320,平民
3/5/2025,6252,10,10,300,土豪
3/5/2025,6252,9,10,300,土豪
3/5/2025,商城购买,圣物宝图·下篇,2,297,大R
3/5/2025,商城购买,485431,1,288,大R
3/5/2025,商城购买,485497,1,288,小R
3/5/2025,商城购买,485497,1,288,中R
3/5/2025,商城购买,485497,1,288,平民
3/5/2025,商城购买,成名赏·精炼礼VII,1,280,中R
3/5/2025,商城购买,成名赏·精炼礼VII,1,280,小R
3/5/2025,商城的赠予/代付,410223,1,280,小R
3/5/2025,商城购买,485425,1,280,大R
3/5/2025,商城购买,时光之券,3,280,平民
3/5/2025,商城购买,480177,2,280,中R
3/5/2025,商城购买,成名赏·精炼礼VII,1,280,平民
3/5/2025,商城购买,485496,2,256,小R
3/5/2025,7610,7610,1,240,大R
3/5/2025,6252,8,8,240,中R
3/5/2025,6252,8,7,210,大R
3/5/2025,商城购买,织梦券,1,200,大R
3/5/2025,公会拍卖竞拍,5013,1,200,土豪
3/5/2025,商城购买,圣物宝图·中篇,1,198,大R
3/5/2025,商城购买,410092,2,196,中R
3/5/2025,商城购买,485422,1,188,中R
3/5/2025,商城购买,485428,1,188,大R
3/5/2025,商城的赠予/代付,485639,1,180,小R
3/5/2025,商城购买,485639,1,180,平民
3/5/2025,商城的赠予/代付,485639,1,180,中R
3/5/2025,商城购买,485639,1,180,小R
3/5/2025,商城购买,485421,2,160,中R
3/5/2025,6301,6301,1,160,平民
3/5/2025,6252,14,5,150,土豪
3/5/2025,6252,12,5,150,土豪
3/5/2025,6252,11,5,150,土豪
3/5/2025,6252,13,5,150,土豪
3/5/2025,6252,9,5,150,中R
3/5/2025,商城购买,485298,2,147,平民
3/5/2025,直接通过代扣购买商城道具,485298,2,147,平民
3/5/2025,商城购买,485496,1,128,中R
3/5/2025,解锁外观,40135,2,120,平民
3/5/2025,6252,10,4,120,中R
3/5/2025,6252,9,4,120,大R
3/5/2025,6252,15,4,120,土豪
3/5/2025,6252,11,4,120,中R
3/5/2025,6252,10,4,120,大R
3/5/2025,商城购买,485301,2,118,平民
3/5/2025,直接通过代扣购买商城道具,485301,2,118,平民
3/5/2025,货币被动兑换,999133,3,112,大R
3/5/2025,商城购买,一小箱云币,1,100,小R
3/5/2025,商城购买,圣物宝图·中篇,1,99,小R
3/5/2025,商城购买,圣物宝图·下篇,1,99,小R
3/5/2025,商城购买,410092,1,98,大R
3/5/2025,商城购买,480174,2,90,中R
3/5/2025,6252,17,3,90,土豪
3/5/2025,6252,谕世守护之匣,3,90,土豪
3/5/2025,6252,圣物宝图·上篇,3,90,土豪
3/5/2025,6252,圣物宝图·中篇,3,90,土豪
3/5/2025,6252,超级公会通票,3,90,土豪
3/5/2025,6252,圣物宝图·下篇,3,90,土豪
3/5/2025,商城购买,485422,1,88,平民
3/5/2025,商城购买,怦然心动,1,69,中R
3/5/2025,商城购买,480417,2,68,中R
3/5/2025,6252,23,2,60,土豪
3/5/2025,商城购买,时光之券,3,60,中R
3/5/2025,商城购买,485510,1,60,平民
3/5/2025,基础商店道具购买,基础商店道具购买,6,60,平民
3/5/2025,6252,22,2,60,土豪
3/5/2025,商城购买,印心符,1,50,小R
3/5/2025,商城购买,织梦券,1,50,中R
3/5/2025,商城购买,485532,2,40,小R
3/5/2025,商城购买,修罗令,1,40,平民
3/5/2025,基础商店道具购买,基础商店道具购买,4,37,小R
3/5/2025,直接通过代扣购买商城道具,485299,1,36,平民
3/5/2025,商城购买,485299,1,36,平民
3/5/2025,6252,心火石·精宝箱,1,30,土豪
3/5/2025,6252,炼器骰·金,1,30,土豪
3/5/2025,6252,血精石·精宝箱,1,30,土豪
3/5/2025,6252,玄武魄,1,30,土豪
3/5/2025,6252,白虎魄,1,30,土豪
3/5/2025,6252,炼器骰·紫,1,30,土豪
3/5/2025,6252,青麟魄,1,30,土豪
3/5/2025,6252,12,1,30,中R
3/5/2025,6252,11,1,30,大R
3/5/2025,6252,芒羽石·精宝箱,1,30,土豪
3/5/2025,6252,白雾石·精宝箱,1,30,土豪
3/5/2025,6252,朱雀魄,1,30,土豪
3/5/2025,6252,青金石·精宝箱,1,30,土豪
3/5/2025,商城购买,红玫瑰,1,22,中R
3/5/2025,直接通过代扣购买商城道具,480417,1,22,中R
3/5/2025,商城购买,480174,1,20,平民
3/5/2025,公会酒宴购买物品,公会酒宴购买物品,1,17,大R
3/5/2025,商城购买,485060,1,5,大R
3/5/2025,商城购买,480417,1,2,大R
4/5/2025,换购活动分解道具获得碎片,6280,24,41844,大R
4/5/2025,魔卡,149,25,35266,大R
4/5/2025,魔卡,149,12,25648,中R
4/5/2025,新生礼遇,6416,2,23540,小R
4/5/2025,魔卡,149,8,14656,土豪
4/5/2025,全服拍卖竞拍,123,1,10000,中R
4/5/2025,换购活动分解道具获得碎片,6280,6,9160,土豪
4/5/2025,7529,7529,23,8649,中R
4/5/2025,换购活动分解道具获得碎片,6280,15,8207,中R
4/5/2025,7529,7529,29,6279,大R
4/5/2025,货币被动兑换,织梦券,6,6250,中R
4/5/2025,全服拍卖竞拍,122,1,6000,中R
4/5/2025,7529,7529,5,5174,小R
4/5/2025,货币被动兑换,999133,9,4928,中R
4/5/2025,货币被动兑换,织梦券,11,4150,大R
4/5/2025,商城购买,少女星投票券,2,4030,中R
4/5/2025,7529,7529,12,3458,土豪
4/5/2025,商城购买,485636,3,3456,大R
4/5/2025,商城购买,485433,2,3360,小R
4/5/2025,商城购买,485434,1,3280,小R
4/5/2025,魔卡,149,3,3206,平民
4/5/2025,商城购买,485423,2,2864,大R
4/5/2025,货币被动兑换,999133,4,2828,小R
4/5/2025,7529,7529,11,2787,平民
4/5/2025,货币被动兑换,60,1,2400,大R
4/5/2025,货币被动兑换,织梦券,4,2250,土豪
4/5/2025,商城购买,485638,2,2180,大R
4/5/2025,商城购买,485423,1,1976,中R
4/5/2025,货币被动兑换,999133,4,1764,平民
4/5/2025,商城购买,485555,3,1644,土豪
4/5/2025,6301,6301,5,1560,大R
4/5/2025,换购活动分解道具获得碎片,6280,3,1480,小R
4/5/2025,商城购买,炼魂符,4,1300,平民
4/5/2025,商城购买,485644,1,1280,大R
4/5/2025,商城购买,485499,1,1280,小R
4/5/2025,换购活动分解道具获得碎片,6280,5,1210,平民
4/5/2025,月度时装抽奖,2026,3,1204,中R
4/5/2025,5086,5086,1,1200,大R
4/5/2025,商城购买,485636,4,1152,中R
4/5/2025,商城购买,485636,2,1152,小R
4/5/2025,6301,6301,4,1150,土豪
4/5/2025,6301,6301,7,1130,中R
4/5/2025,商城购买,485424,3,1100,小R
4/5/2025,商城购买,圣物宝图·下篇,2,1089,大R
4/5/2025,商城购买,485431,2,1052,中R
4/5/2025,全服拍卖竞拍,浓情蜜意,2,1000,中R
4/5/2025,全服拍卖竞拍,怦然心动,2,1000,中R
4/5/2025,商城购买,980185,2,1000,大R
4/5/2025,货币被动兑换,60,2,960,中R
4/5/2025,商城购买,圣物宝图·下篇,3,891,中R
4/5/2025,7610,7610,1,864,中R
4/5/2025,商城购买,485636,2,864,土豪
4/5/2025,全服拍卖竞拍,单身狗,1,800,中R
4/5/2025,全服拍卖竞拍,106,1,800,中R
4/5/2025,全服拍卖竞拍,39,1,800,中R
4/5/2025,6301,6301,2,630,小R
4/5/2025,商城购买,时光之券,1,600,小R
4/5/2025,商城购买,485560,1,600,中R
4/5/2025,商城购买,485560,1,600,大R
4/5/2025,商城购买,520105,1,590,大R
4/5/2025,商城购买,485431,2,576,大R
4/5/2025,月度时装抽奖,2026,1,560,小R
4/5/2025,商城购买,成名赏·精炼礼VII,2,560,平民
4/5/2025,商城购买,485559,4,560,中R
4/5/2025,货币被动兑换,织梦券,4,550,小R
4/5/2025,商城购买,少女星投票券,2,510,大R
4/5/2025,魔卡,149,1,458,小R
4/5/2025,商城购买,485438,2,450,小R
4/5/2025,解锁外观,40135,6,420,中R
4/5/2025,新生礼遇,6416,3,420,平民
4/5/2025,商城购买,410099,1,420,大R
4/5/2025,商城购买,485424,2,400,大R
4/5/2025,商城购买,485299,1,397,平民
4/5/2025,直接通过代扣购买商城道具,485299,1,397,平民
4/5/2025,商城购买,485532,3,388,中R
4/5/2025,商城购买,485425,1,380,大R
4/5/2025,商城购买,怦然心动,1,345,小R
4/5/2025,商城购买,单身狗,1,345,中R
4/5/2025,商城购买,485555,2,336,大R
4/5/2025,商城的赠予/代付,410223,2,336,中R
4/5/2025,6252,8,11,330,大R
4/5/2025,商城购买,485532,1,308,平民
4/5/2025,商城购买,一小箱云币,2,300,中R
4/5/2025,6252,8,10,300,土豪
4/5/2025,商城购买,一小箱云币,1,300,平民
4/5/2025,商城购买,印心符,1,300,平民
4/5/2025,商城购买,485438,1,300,平民
4/5/2025,商城购买,圣物宝图·中篇,1,297,大R
4/5/2025,商城购买,圣物之大宝图,1,297,小R
4/5/2025,商城购买,485636,1,288,平民
4/5/2025,商城购买,485497,1,288,小R
4/5/2025,商城购买,485497,1,288,平民
4/5/2025,商城购买,成名赏·精炼礼VII,1,280,中R
4/5/2025,商城购买,成名赏·精炼礼VII,1,280,中R
4/5/2025,商城购买,成名赏·精炼礼VII,1,280,小R
4/5/2025,商城购买,织梦券,1,250,中R
4/5/2025,全服拍卖竞拍,37,1,240,平民
4/5/2025,全服拍卖竞拍,10,1,240,土豪
4/5/2025,全服拍卖竞拍,2,1,240,土豪
4/5/2025,6252,9,8,240,大R
4/5/2025,全服拍卖竞拍,1,1,240,土豪
4/5/2025,全服拍卖竞拍,15,1,240,土豪
4/5/2025,全服拍卖竞拍,8,1,240,土豪
4/5/2025,全服拍卖竞拍,11,1,240,土豪
4/5/2025,全服拍卖竞拍,17,1,240,土豪
4/5/2025,全服拍卖竞拍,12,1,240,土豪
4/5/2025,全服拍卖竞拍,炼器骰·紫,1,240,土豪
4/5/2025,全服拍卖竞拍,圣物宝图·上篇,1,240,土豪
4/5/2025,全服拍卖竞拍,朱雀魄,1,240,土豪
4/5/2025,全服拍卖竞拍,圣物宝图·下篇,1,240,土豪
4/5/2025,6252,10,8,240,土豪
4/5/2025,全服拍卖竞拍,9,1,240,土豪
4/5/2025,全服拍卖竞拍,7,1,240,土豪
4/5/2025,全服拍卖竞拍,白虎魄,1,240,土豪
4/5/2025,全服拍卖竞拍,青麟魄,1,240,土豪
4/5/2025,全服拍卖竞拍,超级公会通票,1,240,土豪
4/5/2025,全服拍卖竞拍,6,1,240,土豪
4/5/2025,全服拍卖竞拍,22,1,240,土豪
4/5/2025,全服拍卖竞拍,53,1,240,土豪
4/5/2025,全服拍卖竞拍,圣物宝图·中篇,1,240,土豪
4/5/2025,全服拍卖竞拍,3,1,240,土豪
4/5/2025,6252,9,8,240,土豪
4/5/2025,全服拍卖竞拍,23,1,240,土豪
4/5/2025,全服拍卖竞拍,玄武魄,1,240,土豪
4/5/2025,全服拍卖竞拍,54,1,240,土豪
4/5/2025,全服拍卖竞拍,谕世守护之匣,1,240,土豪
4/5/2025,6252,8,7,210,中R
4/5/2025,全服拍卖竞拍,唇间诱惑,1,200,中R
4/5/2025,商城购买,织梦券,2,200,大R
4/5/2025,全服拍卖竞拍,小奶瓶,1,200,中R
4/5/2025,全服拍卖竞拍,棒棒糖,1,200,中R
4/5/2025,商城购买,485428,1,188,中R
4/5/2025,6252,9,6,180,中R
4/5/2025,6252,10,6,180,中R
4/5/2025,商城购买,485639,1,180,中R
4/5/2025,商城购买,485426,1,168,中R
4/5/2025,6252,11,5,150,土豪
4/5/2025,6252,10,5,150,大R
4/5/2025,商城购买,彼岸花露,1,140,中R
4/5/2025,商城购买,彼岸花露,1,140,平民
4/5/2025,6252,15,4,120,土豪
4/5/2025,6301,6301,1,120,平民
4/5/2025,商城购买,时光之券,1,120,大R
4/5/2025,6252,谕世守护之匣,4,120,土豪
4/5/2025,6252,17,4,120,土豪
4/5/2025,商城购买,成名赏·神格礼II,1,120,平民
4/5/2025,6252,12,4,120,土豪
4/5/2025,6252,13,4,120,土豪
4/5/2025,6252,超级公会通票,4,120,土豪
4/5/2025,6252,14,4,120,土豪
4/5/2025,全服拍卖竞拍,暗抗石·精宝箱,1,100,中R
4/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,1,100,平民
4/5/2025,货币主动兑换,122,2,100,中R
4/5/2025,全服拍卖竞拍,光抗石·精宝箱,1,100,中R
4/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,1,100,小R
4/5/2025,玩家花费货币给其他玩家发红包,玩家花费货币给其他玩家发红包,1,100,土豪
4/5/2025,商城购买,520105,1,100,小R
4/5/2025,商城购买,410092,1,98,大R
4/5/2025,6314,4,1,88,中R
4/5/2025,商城购买,485422,1,88,大R
4/5/2025,商城购买,485422,1,88,中R
4/5/2025,月度时装抽奖,2026,3,84,平民
4/5/2025,月度时装抽奖,2026,1,84,大R
4/5/2025,商城购买,485421,1,80,中R
4/5/2025,商城购买,485421,1,80,大R
4/5/2025,商城购买,怦然心动,1,69,平民
4/5/2025,商城购买,485426,1,68,大R
4/5/2025,基础商店道具购买,基础商店道具购买,8,63,平民
4/5/2025,直接通过代扣购买商城道具,485298,1,62,平民
4/5/2025,商城购买,485298,1,62,平民
4/5/2025,6252,白虎魄,2,60,土豪
4/5/2025,商城购买,485559,1,60,大R
4/5/2025,6252,圣物宝图·上篇,2,60,土豪
4/5/2025,6252,圣物宝图·中篇,2,60,土豪
4/5/2025,6252,炼器骰·金,2,60,土豪
4/5/2025,6252,朱雀魄,2,60,土豪
4/5/2025,6252,23,2,60,土豪
4/5/2025,6252,22,2,60,土豪
4/5/2025,商城购买,485510,1,60,平民
4/5/2025,6252,青麟魄,2,60,土豪
4/5/2025,6252,青金石·精宝箱,2,60,土豪
4/5/2025,商城购买,485559,1,60,小R
4/5/2025,6252,玄武魄,2,60,土豪
4/5/2025,商城购买,485519,1,60,大R
4/5/2025,6252,心火石·精宝箱,2,60,土豪
4/5/2025,6252,炼器骰·紫,2,60,土豪
4/5/2025,6252,芒羽石·精宝箱,2,60,土豪
4/5/2025,6252,圣物宝图·下篇,2,60,土豪
4/5/2025,货币主动兑换,122,1,50,小R
4/5/2025,刷新商店,刷新商店,1,50,大R
4/5/2025,货币被动兑换,织梦券,1,50,平民
4/5/2025,基础商店道具购买,基础商店道具购买,4,47,小R
4/5/2025,直接通过代扣购买商城道具,485301,3,42,小R
4/5/2025,商城购买,485301,3,42,小R
4/5/2025,商城购买,480177,1,40,土豪
4/5/2025,商城购买,485301,2,38,平民
4/5/2025,直接通过代扣购买商城道具,485301,2,38,平民
4/5/2025,6252,血精石·精宝箱,1,30,土豪
4/5/2025,6252,13,1,30,中R
4/5/2025,6252,11,1,30,中R
4/5/2025,6252,11,1,30,大R
4/5/2025,6252,12,1,30,中R
4/5/2025,6252,14,1,30,中R
4/5/2025,6252,8,1,30,平民
4/5/2025,6252,白雾石·精宝箱,1,30,土豪
4/5/2025,6252,12,1,30,大R
4/5/2025,商城购买,485532,1,28,大R
4/5/2025,7610,7610,1,20,大R
4/5/2025,商城购买,修罗令,1,20,平民
4/5/2025,商城购买,485638,1,20,中R
4/5/2025,商城购买,少女星投票券,1,10,小R
4/5/2025,商城购买,少女星投票券,1,10,平民
4/5/2025,商城购买,480435,1,10,中R
4/5/2025,基础商店道具购买,基础商店道具购买,1,10,中R
4/5/2025,商城购买,480124,1,2,大R
4/5/2025,商城购买,485297,1,1,平民
4/5/2025,直接通过代扣购买商城道具,485297,1,1,平民
5/5/2025,商城购买,9211896,15,123700,土豪
5/5/2025,商城购买,9211896,20,93350,大R
5/5/2025,商城购买,480177,1,69930,土豪
5/5/2025,商城购买,9211896,13,55000,中R
5/5/2025,货币被动兑换,织梦券,7,45050,土豪
5/5/2025,商城购买,9211897,42,28798,大R
5/5/2025,商城购买,9211896,6,20150,平民
5/5/2025,商城购买,485638,4,20000,土豪
5/5/2025,魔卡,149,8,19694,土豪
5/5/2025,商城购买,9211897,24,14756,中R
5/5/2025,商城购买,9211897,20,13804,土豪
5/5/2025,商城购买,485636,15,13536,中R
5/5/2025,换购活动分解道具获得碎片,6280,7,13020,土豪
5/5/2025,魔卡,149,7,12366,大R
5/5/2025,7529,7529,9,11930,小R
5/5/2025,货币被动兑换,织梦券,15,11100,中R
5/5/2025,换购活动分解道具获得碎片,6280,9,10750,大R
5/5/2025,商城购买,9211896,6,9500,小R
5/5/2025,货币被动兑换,999133,8,7868,中R
5/5/2025,魔卡,149,4,7786,中R
5/5/2025,货币被动兑换,60,2,6840,小R
5/5/2025,货币被动兑换,织梦券,13,6700,大R
5/5/2025,商城购买,485424,3,6600,大R
5/5/2025,换购活动分解道具获得碎片,6280,10,6580,中R
5/5/2025,商城购买,485532,1,6300,中R
5/5/2025,商城购买,9211160,1,5960,土豪
5/5/2025,商城购买,9211159,1,5940,土豪
5/5/2025,商城购买,485425,2,5700,大R
5/5/2025,商城购买,485424,4,5600,土豪
5/5/2025,商城购买,485425,1,5320,土豪
5/5/2025,7529,7529,22,5263,中R
5/5/2025,7529,7529,10,5011,平民
5/5/2025,商城购买,485560,4,4800,平民
5/5/2025,7529,7529,25,4649,大R
5/5/2025,商城购买,485636,7,4608,大R
5/5/2025,月度时装抽奖,2026,3,4592,土豪
5/5/2025,商城购买,时光之券,2,4320,小R
5/5/2025,商城购买,9211158,1,3920,土豪
5/5/2025,货币被动兑换,999133,3,3864,平民
5/5/2025,商城购买,485644,3,3840,中R
5/5/2025,6135,1,1,3600,中R
5/5/2025,商城购买,9211897,5,3332,平民
5/5/2025,商城购买,485434,1,3280,中R
5/5/2025,魔卡,149,1,3206,小R
5/5/2025,商城购买,485423,1,2964,中R
5/5/2025,商城购买,9211897,4,2856,小R
5/5/2025,商城购买,圣物之大宝图,1,2673,大R
5/5/2025,商城购买,485426,1,2520,土豪
5/5/2025,商城购买,485426,1,2520,大R
5/5/2025,商城购买,485426,1,2520,中R
5/5/2025,新生礼遇,6416,2,2340,小R
5/5/2025,基础商店道具购买,基础商店道具购买,2,2160,大R
5/5/2025,商城购买,980185,4,2000,大R
5/5/2025,商城购买,485428,5,1880,土豪
5/5/2025,6137,1,1,1800,小R
5/5/2025,商城购买,485431,2,1728,土豪
5/5/2025,商城购买,485559,4,1520,中R
5/5/2025,商城购买,485555,3,1426,大R
5/5/2025,商城购买,彼岸花露,1,1400,中R
5/5/2025,7008,7008,1,1314,平民
5/5/2025,商城购买,485555,2,1308,土豪
5/5/2025,商城购买,485428,4,1304,大R
5/5/2025,6301,6301,6,1290,大R
5/5/2025,商城购买,485503,1,1280,中R
5/5/2025,7610,7610,5,1280,中R
5/5/2025,商城购买,圣物宝图·下篇,4,1188,中R
5/5/2025,新生礼遇,6416,4,1160,平民
5/5/2025,商城购买,485636,2,1152,小R
5/5/2025,商城购买,520105,2,1150,土豪
5/5/2025,商城购买,时光之券,2,1140,中R
5/5/2025,商城购买,485422,7,1116,大R
5/5/2025,货币被动兑换,织梦券,6,1100,小R
5/5/2025,7529,7529,6,1084,土豪
5/5/2025,货币被动兑换,60,2,1080,中R
5/5/2025,月度时装抽奖,2026,3,1036,平民
5/5/2025,商城购买,一小箱云币,3,1000,中R
5/5/2025,商城购买,485423,1,988,大R
5/5/2025,商城购买,成名赏·英灵礼VII,1,980,小R
5/5/2025,商城购买,485428,3,940,中R
5/5/2025,商城购买,485422,5,940,中R
5/5/2025,魔卡,149,2,916,平民
5/5/2025,商城购买,220103,1,900,平民
5/5/2025,商城购买,485442,1,870,小R
5/5/2025,商城购买,485431,1,864,大R
5/5/2025,货币被动兑换,60,2,840,平民
5/5/2025,商城购买,减负·帝社积分,2,690,中R
5/5/2025,商城购买,485555,1,654,中R
5/5/2025,直接通过代扣购买商城道具,青麟魄,1,640,中R
5/5/2025,商城购买,485421,8,640,大R
5/5/2025,商城购买,青麟魄,1,640,中R
5/5/2025,6301,6301,2,630,土豪
5/5/2025,商城购买,圣物之大宝图,1,594,小R
5/5/2025,商城购买,圣物宝图·下篇,4,594,大R
5/5/2025,商城购买,485299,2,587,小R
5/5/2025,直接通过代扣购买商城道具,485299,2,587,小R
5/5/2025,商城购买,485421,7,560,中R
5/5/2025,商城购买,485426,1,504,平民
5/5/2025,商城购买,485638,2,460,大R
5/5/2025,6252,8,14,450,土豪
5/5/2025,商城购买,410099,1,420,中R
5/5/2025,货币被动兑换,999133,3,420,小R
5/5/2025,商城的赠予/代付,410223,2,392,大R
5/5/2025,6252,9,12,390,土豪
5/5/2025,6252,10,11,360,土豪
5/5/2025,6252,8,12,360,大R
5/5/2025,商城购买,485639,2,360,中R
5/5/2025,7610,7610,2,312,大R
5/5/2025,商城购买,485501,1,300,中R
5/5/2025,7005,7005,2,300,中R
5/5/2025,商城购买,485424,1,300,平民
5/5/2025,商城购买,圣物宝图·上篇,1,297,大R
5/5/2025,商城购买,圣物宝图·下篇,1,297,小R
5/5/2025,商城购买,410223,1,280,平民
5/5/2025,商城购买,成名赏·精炼礼VII,1,280,中R
